Add,Block ID,CLUE small area,Longitude,Latitude
"Part Ground , 517 Flinders Lane MELBOURNE 3000",11,Melbourne (CBD),144.95649,-37.81988
"Unit 1, 8-554 Flinders Street MELBOURNE 3000",11,Melbourne (CBD),144.95597,-37.8204
490 Flinders Street MELBOURNE 3000,12,Melbourne (CBD),144.95799,-37.81995
"Shop 1, Ground , 474 Flinders Street MELBOURNE 3000",12,Melbourne (CBD),144.95827,-37.81973
452 Flinders Street MELBOURNE 3000,12,Melbourne (CBD),144.9586,-37.81947
"Shop 5, 15 William Street MELBOURNE 3000",12,Melbourne (CBD),144.9592,-37.81929
"Shop 3, 387 Flinders Lane MELBOURNE 3000",13,Melbourne (CBD),144.96139,-37.81825
"Shop 3, 387 Flinders Lane MELBOURNE 3000",13,Melbourne (CBD),144.96139,-37.81825
"Unit 1, 29 Market Street MELBOURNE 3000",13,Melbourne (CBD),144.96042,-37.81865
290 Elizabeth Street MELBOURNE 3000,14,Melbourne (CBD),144.96461,-37.81806
7A Elizabeth Street MELBOURNE 3000,14,Melbourne (CBD),144.96455,-37.81793
11-15 Elizabeth Street MELBOURNE 3000,14,Melbourne (CBD),144.9645,-37.81783
"Shop , Ground , 17-19 Elizabeth Street MELBOURNE 3000",14,Melbourne (CBD),144.96445,-37.81772
"Part Ground , 342 Flinders Street MELBOURNE 3000",14,Melbourne (CBD),144.96308,-37.81845
"Basement , 21-27 Queen Street MELBOURNE 3000",14,Melbourne (CBD),144.96253,-37.81819
"Basement , 21-27 Queen Street MELBOURNE 3000",14,Melbourne (CBD),144.96253,-37.81819
"Shop 3, Ground , 28-32 Elizabeth Street MELBOURNE 3000",15,Melbourne (CBD),144.96488,-37.8173
23-25 Flinders Lane MELBOURNE 3000,15,Melbourne (CBD),144.96548,-37.8171
23-25 Flinders Lane MELBOURNE 3000,15,Melbourne (CBD),144.96548,-37.8171
271-273 Flinders Lane MELBOURNE 3000,15,Melbourne (CBD),144.96548,-37.8171
27-29 Flinders Lane MELBOURNE 3000,15,Melbourne (CBD),144.96548,-37.8171
16 Flinders Street MELBOURNE 3000,15,Melbourne (CBD),144.966,-37.81752
"Shop 14,  Flinders Street MELBOURNE 3000",15,Melbourne (CBD),144.96655,-37.81725
"Shop 3,  Flinders Street MELBOURNE 3000",15,Melbourne (CBD),144.96655,-37.81725
"Shop 10,  Flinders Street MELBOURNE 3000",15,Melbourne (CBD),144.96655,-37.81725
9-11 Swanston Street MELBOURNE 3000,15,Melbourne (CBD),144.96693,-37.81724
15-19 Swanston Street MELBOURNE 3000,15,Melbourne (CBD),144.96678,-37.81712
"Shop 5, 1 Flinders Street MELBOURNE 3000",16,Melbourne (CBD),144.96909,-37.81671
"Lot , Ground , 27 Russell Street MELBOURNE 3000",16,Melbourne (CBD),144.96925,-37.81599
205 Flinders Lane MELBOURNE 3000,16,Melbourne (CBD),144.96768,-37.81679
"Part Level 1, 11 Exhibition Street MELBOURNE 3000",17,Melbourne (CBD),144.97173,-37.81546
"Ground , 103 Flinders Lane MELBOURNE 3000",17,Melbourne (CBD),144.97096,-37.81557
"Basement , 137-139 Flinders Lane MELBOURNE 3000",17,Melbourne (CBD),144.97004,-37.81573
"Basement , 141-143 Flinders Lane MELBOURNE 3000",17,Melbourne (CBD),144.96988,-37.8158
Rear 88 Flinders Street MELBOURNE 3000,17,Melbourne (CBD),144.97169,-37.81595
"Part Level 1, 1-9 Spring Street MELBOURNE 3000",18,Melbourne (CBD),144.97379,-37.81499
1 Spring Street MELBOURNE 3000,18,Melbourne (CBD),144.9741,-37.81455
55 Flinders Lane MELBOURNE 3000,18,Melbourne (CBD),144.97284,-37.81486
55 Flinders Lane MELBOURNE 3000,18,Melbourne (CBD),144.97284,-37.81486
"Part Ground , 63-77 Collins Street MELBOURNE 3000",21,Melbourne (CBD),144.95635,-37.8188
"Part Ground , 63-77 Collins Street MELBOURNE 3000",21,Melbourne (CBD),144.95635,-37.8188
48 Spencer Street MELBOURNE 3000,21,Melbourne (CBD),144.95478,-37.81973
"Shop 7, 495-503 Collins Street MELBOURNE 3000",22,Melbourne (CBD),144.95812,-37.81854
495-503 Collins Street MELBOURNE 3000,22,Melbourne (CBD),144.95812,-37.81854
Part 70-70 King Street MELBOURNE 3000,22,Melbourne (CBD),144.95707,-37.81864
"Part Ground , 45 William Street MELBOURNE 3000",22,Melbourne (CBD),144.95914,-37.81858
"Part Ground , 395 Collins Street MELBOURNE 3000",23,Melbourne (CBD),144.96143,-37.81731
"Ground , 401 Collins Street MELBOURNE 3000",23,Melbourne (CBD),144.96121,-37.81738
"Ground , 401 Collins Street MELBOURNE 3000",23,Melbourne (CBD),144.96121,-37.81738
447 Collins Street MELBOURNE 3000,23,Melbourne (CBD),144.95988,-37.81798
"Part Ground , 333 Collins Street MELBOURNE 3000",24,Melbourne (CBD),144.96327,-37.81705
"Part Ground , 333 Collins Street MELBOURNE 3000",24,Melbourne (CBD),144.96327,-37.81705
Rear 333 Collins Street MELBOURNE 3000,24,Melbourne (CBD),144.96327,-37.81705
"Part Ground 0, 367-0 Collins Street MELBOURNE 3000",24,Melbourne (CBD),144.96244,-37.81728
354 Collins Street MELBOURNE 3000,24,Melbourne (CBD),144.96244,-37.81728
"Lobby , 303 Collins Street MELBOURNE 3000",24,Melbourne (CBD),144.96382,-37.81663
15 Collins Street MELBOURNE 3000,24,Melbourne (CBD),144.96356,-37.81684
12 Flinders Lane MELBOURNE 3000,24,Melbourne (CBD),144.96391,-37.81719
308 Flinders Lane MELBOURNE 3000,24,Melbourne (CBD),144.96391,-37.81719
10 Flinders Lane MELBOURNE 3000,24,Melbourne (CBD),144.96391,-37.81719
8-10 Flinders Lane MELBOURNE 3000,25,Melbourne (CBD),144.9656,-37.8166
"Shop 4, Ground , 227 Collins Street MELBOURNE 3000",25,Melbourne (CBD),144.96633,-37.81584
"Part Level 1, 257 Collins Street MELBOURNE 3000",25,Melbourne (CBD),144.96565,-37.81635
"Shop 15, 161 Collins Street MELBOURNE 3000",26,Melbourne (CBD),144.96876,-37.81545
"Shop 15, 161 Collins Street MELBOURNE 3000",26,Melbourne (CBD),144.96876,-37.81545
Part 205 Collins Street MELBOURNE 3000,26,Melbourne (CBD),144.96743,-37.81581
Part 207 Collins Street MELBOURNE 3000,26,Melbourne (CBD),144.96743,-37.81581
214 Collins Street MELBOURNE 3000,26,Melbourne (CBD),144.96743,-37.81581
Part 205 Collins Street MELBOURNE 3000,26,Melbourne (CBD),144.96743,-37.81581
"Shop 3, 207 Collins Street MELBOURNE 3000",26,Melbourne (CBD),144.96743,-37.81581
"Shop 5, 100 Collins Street MELBOURNE 3000",27,Melbourne (CBD),144.97077,-37.81489
"Part Ground , 101-105 Collins Street MELBOURNE 3000",27,Melbourne (CBD),144.97077,-37.81489
"Shop 4, 111 Collins Street MELBOURNE 3000",27,Melbourne (CBD),144.97026,-37.81469
27 George Parade MELBOURNE 3000,27,Melbourne (CBD),144.97007,-37.81486
"Shop 66, 45 Collins Street MELBOURNE 3000",28,Melbourne (CBD),144.97263,-37.81431
"Shop 66, 45 Collins Street MELBOURNE 3000",28,Melbourne (CBD),144.97263,-37.81431
"Shop 66, 45 Collins Street MELBOURNE 3000",28,Melbourne (CBD),144.97263,-37.81431
"Ground , 618 Collins Street MELBOURNE 3000",31,Melbourne (CBD),144.95435,-37.81868
"Ground , 618A Collins Street MELBOURNE 3000",31,Melbourne (CBD),144.95435,-37.81868
"Ground , 622 Collins Street MELBOURNE 3000",31,Melbourne (CBD),144.95435,-37.81868
"Shop 1, 600 Collins Street MELBOURNE 3000",31,Melbourne (CBD),144.95494,-37.8185
"Shop 7, 608 Collins Street MELBOURNE 3000",31,Melbourne (CBD),144.95457,-37.81861
"Shop 1, 520 Collins Street MELBOURNE 3000",32,Melbourne (CBD),144.95726,-37.81781
"Part Ground , 470 Collins Street MELBOURNE 3000",32,Melbourne (CBD),144.95833,-37.81754
18 Bank Place MELBOURNE 3000,33,Melbourne (CBD),144.96052,-37.81643
18 Bank Place MELBOURNE 3000,33,Melbourne (CBD),144.96052,-37.81643
"Basement , 8 Bank Place MELBOURNE 3000",33,Melbourne (CBD),144.96065,-37.81669
"Basement , 8 Bank Place MELBOURNE 3000",33,Melbourne (CBD),144.96065,-37.81669
"Unit 2, Ground , 446-452 Collins Street MELBOURNE 3000",33,Melbourne (CBD),144.95944,-37.8173
"Part Ground , 440 Collins Street MELBOURNE 3000",33,Melbourne (CBD),144.95976,-37.81703
"Shop 4, Ground , 440 Collins Street MELBOURNE 3000",33,Melbourne (CBD),144.95976,-37.81703
"Basement , 412-414 Collins Street MELBOURNE 3000",33,Melbourne (CBD),144.96049,-37.81699
23 Little Collins Street MELBOURNE 3000,33,Melbourne (CBD),144.9601,-37.8164
"Part Ground , 459 Little Collins Street MELBOURNE 3000",33,Melbourne (CBD),144.95955,-37.81661
"Part Ground , 459 Little Collins Street MELBOURNE 3000",33,Melbourne (CBD),144.95955,-37.81661
"Ground , 394 Collins Street MELBOURNE 3000",33,Melbourne (CBD),144.96108,-37.81661
"Mezzanine , 360 Collins Street MELBOURNE 3000",34,Melbourne (CBD),144.96217,-37.81617
"Mezzanine , 360 Collins Street MELBOURNE 3000",34,Melbourne (CBD),144.96217,-37.81617
371 Collins Street MELBOURNE 3000,34,Melbourne (CBD),144.96269,-37.81602
12 Elizabeth Street MELBOURNE 3000,34,Melbourne (CBD),144.9635,-37.81592
349 Little Collins Street MELBOURNE 3000,34,Melbourne (CBD),144.9633,-37.81558
"Shop 7, 353 Little Collins Street MELBOURNE 3000",34,Melbourne (CBD),144.963,-37.8157
"Unit 1, Ground , 365 Little Collins Street MELBOURNE 3000",34,Melbourne (CBD),144.96281,-37.81582
32 Block Place MELBOURNE 3000,35,Melbourne (CBD),144.96446,-37.81528
"Shop 1,  Collins Street MELBOURNE 3000",35,Melbourne (CBD),144.96457,-37.81563
"Shop 9,  Elizabeth Street MELBOURNE 3000",35,Melbourne (CBD),144.96419,-37.81558
41-43 Little Collins Street MELBOURNE 3000,35,Melbourne (CBD),144.96423,-37.81529
41-43 Little Collins Street MELBOURNE 3000,35,Melbourne (CBD),144.96423,-37.81529
25 Little Collins Street MELBOURNE 3000,35,Melbourne (CBD),144.96423,-37.81529
29 Little Collins Street MELBOURNE 3000,35,Melbourne (CBD),144.96423,-37.81529
33 Little Collins Street MELBOURNE 3000,35,Melbourne (CBD),144.96423,-37.81529
29 Little Collins Street MELBOURNE 3000,35,Melbourne (CBD),144.96423,-37.81529
"Kiosk 1, Ground , 91-107 Collins Street MELBOURNE 3000",35,Melbourne (CBD),144.9661,-37.8153
"Shop 11, Basement , 195 Collins Street MELBOURNE 3000",36,Melbourne (CBD),144.96785,-37.8145
Part 215 Little Collins Street MELBOURNE 3000,36,Melbourne (CBD),144.96708,-37.81447
120 Collins Street MELBOURNE 3000,37,Melbourne (CBD),144.96932,-37.814
"Shop 3, Ground , 24-28 Collins Street MELBOURNE 3000",38,Melbourne (CBD),144.9727,-37.81342
"Shop 2, Ground , 20 Collins Street MELBOURNE 3000",38,Melbourne (CBD),144.97289,-37.8133
"Shop 1, Ground , 2 Collins Street MELBOURNE 3000",38,Melbourne (CBD),144.97355,-37.81304
"Shop 6, 61 Little Collins Street MELBOURNE 3000",38,Melbourne (CBD),144.97169,-37.81314
"Ground , 22 Ridgway Place MELBOURNE 3000",38,Melbourne (CBD),144.97249,-37.81292
19 Spring Street MELBOURNE 3000,38,Melbourne (CBD),144.9732,-37.81278
"Level 1, 131 King Street MELBOURNE 3000",41,Melbourne (CBD),144.9555,-37.81708
"Shop 8, 540 Little Collins Street MELBOURNE 3000",42,Melbourne (CBD),144.95677,-37.81697
"Shop 5, 540 Little Collins Street MELBOURNE 3000",42,Melbourne (CBD),144.95677,-37.81697
"Part Ground , 461 Bourke Street MELBOURNE 3000",43,Melbourne (CBD),144.96017,-37.81549
"Part Ground , 455 Bourke Street MELBOURNE 3000",43,Melbourne (CBD),144.96051,-37.81527
"Part Ground , 455 Bourke Street MELBOURNE 3000",43,Melbourne (CBD),144.96051,-37.81527
"Part Ground , 114 William Street MELBOURNE 3000",43,Melbourne (CBD),144.95892,-37.81631
"Shop 16, 385 Bourke Street MELBOURNE 3000",44,Melbourne (CBD),144.96292,-37.81493
385 Bourke Street MELBOURNE 3000,44,Melbourne (CBD),144.96292,-37.81493
396 Little Collins Street MELBOURNE 3000,44,Melbourne (CBD),144.96153,-37.81556
"Ground , 384 Little Collins Street MELBOURNE 3000",44,Melbourne (CBD),144.96174,-37.81561
378-380 Little Collins Street MELBOURNE 3000,44,Melbourne (CBD),144.96199,-37.81549
Rear 360 Little Collins Street MELBOURNE 3000,44,Melbourne (CBD),144.96264,-37.81528
"Part Ground , 360 Little Collins Street MELBOURNE 3000",44,Melbourne (CBD),144.96264,-37.81528
"Shop 1, 118 Queen Street MELBOURNE 3000",44,Melbourne (CBD),144.9613,-37.81565
"Shop 1, 118 Queen Street MELBOURNE 3000",44,Melbourne (CBD),144.9613,-37.81565
"Shop 7, Basement , 283-297 Bourke Street MELBOURNE 3000",45,Melbourne (CBD),144.96522,-37.81421
278-286 Bourke Street MELBOURNE 3000,45,Melbourne (CBD),144.9649,-37.8144
"Shop 13, 309-325 Bourke Street MELBOURNE 3000",45,Melbourne (CBD),144.96453,-37.81446
"Shop 9, 309-325 Bourke Street MELBOURNE 3000",45,Melbourne (CBD),144.96453,-37.81446
"Shop 17, 309-325 Bourke Street MELBOURNE 3000",45,Melbourne (CBD),144.96453,-37.81446
"Shop 33, 309-325 Bourke Street MELBOURNE 3000",45,Melbourne (CBD),144.96453,-37.81446
314 Bourke Street MELBOURNE 3000,45,Melbourne (CBD),144.96396,-37.81439
314 Bourke Street MELBOURNE 3000,45,Melbourne (CBD),144.96396,-37.81439
"Unit 3, Basement , 341-357 Bourke Street MELBOURNE 3000",45,Melbourne (CBD),144.96366,-37.81443
"Unit 2, Basement , 341-357 Bourke Street MELBOURNE 3000",45,Melbourne (CBD),144.96366,-37.81443
"Shop 3, 318-322 Little Collins Street MELBOURNE 3000",45,Melbourne (CBD),144.96401,-37.81489
306 Little Collins Street MELBOURNE 3000,45,Melbourne (CBD),144.96435,-37.81473
"Shop 4, 306 Little Collins Street MELBOURNE 3000",45,Melbourne (CBD),144.96435,-37.81473
"Part Level 1, 205-207 Bourke Street MELBOURNE 3000",46,Melbourne (CBD),144.96744,-37.81326
"Ground , 209-215 Bourke Street MELBOURNE 3000",46,Melbourne (CBD),144.9673,-37.81328
"Shop 3, 239 Bourke Street MELBOURNE 3000",46,Melbourne (CBD),144.96662,-37.81374
212 Little Collins Street MELBOURNE 3000,46,Melbourne (CBD),144.96715,-37.8139
198-202 Little Collins Street MELBOURNE 3000,46,Melbourne (CBD),144.96715,-37.8139
6 Little Collins Street MELBOURNE 3000,46,Melbourne (CBD),144.96758,-37.81391
168-170 Little Collins Street MELBOURNE 3000,46,Melbourne (CBD),144.96787,-37.81377
148 Swanston Street MELBOURNE 3000,46,Melbourne (CBD),144.96622,-37.81413
"Ground , 146 Swanston Street MELBOURNE 3000",46,Melbourne (CBD),144.9662,-37.81418
"Ground , 146 Swanston Street MELBOURNE 3000",46,Melbourne (CBD),144.9662,-37.81418
140 Swanston Street MELBOURNE 3000,46,Melbourne (CBD),144.96629,-37.81431
140 Swanston Street MELBOURNE 3000,46,Melbourne (CBD),144.96629,-37.81431
"Part Ground 0, 131-135 Bourke Street MELBOURNE 3000",47,Melbourne (CBD),144.96947,-37.81301
141 Bourke Street MELBOURNE 3000,47,Melbourne (CBD),144.96917,-37.81279
"Part Level 1, 142 Bourke Street MELBOURNE 3000",47,Melbourne (CBD),144.96842,-37.81299
"Shop 0, 10-0 Exhibition Street MELBOURNE 3000",47,Melbourne (CBD),144.97011,-37.81281
"Shop 7, 4-0 Exhibition Street MELBOURNE 3000",47,Melbourne (CBD),144.97011,-37.81281
"Shop 0, 12-0 Exhibition Street MELBOURNE 3000",47,Melbourne (CBD),144.97011,-37.81281
"Shop 0, 12-0 Exhibition Street MELBOURNE 3000",47,Melbourne (CBD),144.97011,-37.81281
"Shop 0, 5-0 Exhibition Street MELBOURNE 3000",47,Melbourne (CBD),144.97011,-37.81281
116 Russell Street MELBOURNE 3000,47,Melbourne (CBD),144.96902,-37.81349
6 Russell Street MELBOURNE 3000,47,Melbourne (CBD),144.96902,-37.81349
23-29 Bourke Street MELBOURNE 3000,48,Melbourne (CBD),144.97239,-37.81182
39 Bourke Street MELBOURNE 3000,48,Melbourne (CBD),144.97205,-37.81194
39 Bourke Street MELBOURNE 3000,48,Melbourne (CBD),144.97205,-37.81194
45-47 Bourke Street MELBOURNE 3000,48,Melbourne (CBD),144.97191,-37.81197
49 Bourke Street MELBOURNE 3000,48,Melbourne (CBD),144.97191,-37.81197
45-47 Bourke Street MELBOURNE 3000,48,Melbourne (CBD),144.97191,-37.81197
51 Bourke Street MELBOURNE 3000,48,Melbourne (CBD),144.9718,-37.81201
51 Bourke Street MELBOURNE 3000,48,Melbourne (CBD),144.9718,-37.81201
"Level 1, 79 Bourke Street MELBOURNE 3000",48,Melbourne (CBD),144.97104,-37.81218
"Shop , 34 Little Collins Street MELBOURNE 3000",48,Melbourne (CBD),144.97201,-37.81248
612 Bourke Street MELBOURNE 3000,51,Melbourne (CBD),144.95533,-37.81623
"Ground , 173 King Street MELBOURNE 3000",51,Melbourne (CBD),144.95526,-37.81608
"Ground , 173 King Street MELBOURNE 3000",51,Melbourne (CBD),144.95526,-37.81608
179 King Street MELBOURNE 3000,51,Melbourne (CBD),144.95521,-37.81597
185 King Street MELBOURNE 3000,51,Melbourne (CBD),144.95515,-37.81584
670 Bourke Street MELBOURNE 3000,51,Melbourne (CBD),144.95404,-37.81627
"Shop 9, 200-200 Spencer Street MELBOURNE 3000",51,Melbourne (CBD),144.9533,-37.81625
"Part Gnd & Flr1 , 570 Bourke Street MELBOURNE 3000",52,Melbourne (CBD),144.95676,-37.81551
186 King Street MELBOURNE 3000,52,Melbourne (CBD),144.95569,-37.81567
"Tenancy 25, Ground 0, 515-527 Little Bourke Street MELBOURNE 3000",52,Melbourne (CBD),144.95707,-37.81518
515-527 Little Bourke Street MELBOURNE 3000,52,Melbourne (CBD),144.95707,-37.81518
192-200 King Street MELBOURNE 3000,52,Melbourne (CBD),144.95562,-37.81551
192-200 King Street MELBOURNE 3000,52,Melbourne (CBD),144.95562,-37.81551
"Tenancy 4, Ground , 181-185 William Street MELBOURNE 3000",52,Melbourne (CBD),144.95761,-37.81526
"Tenancy 8, Ground , 181-185 William Street MELBOURNE 3000",52,Melbourne (CBD),144.95761,-37.81526
"Tenancy 7, Ground , 181-185 William Street MELBOURNE 3000",52,Melbourne (CBD),144.95761,-37.81526
"Unit 3, Ground , 516-526 Bourke Street MELBOURNE 3000",53,Melbourne (CBD),144.95839,-37.81527
"Shop 4, 500-0 Bourke Street MELBOURNE 3000",53,Melbourne (CBD),144.95877,-37.81494
"Shop 4, 500-0 Bourke Street MELBOURNE 3000",53,Melbourne (CBD),144.95877,-37.81494
"Unit 306, Level 3, 40-0 Bourke Street MELBOURNE 3000",53,Melbourne (CBD),144.95877,-37.81494
"Ground , 492 Bourke Street MELBOURNE 3000",53,Melbourne (CBD),144.9592,-37.815
"Ground , 492 Bourke Street MELBOURNE 3000",53,Melbourne (CBD),144.9592,-37.815
"Ground , 480 Bourke Street MELBOURNE 3000",53,Melbourne (CBD),144.95946,-37.81507
"Ground , 480 Bourke Street MELBOURNE 3000",53,Melbourne (CBD),144.95946,-37.81507
"Ground , 472 Bourke Street MELBOURNE 3000",53,Melbourne (CBD),144.9596,-37.81486
170 William Street MELBOURNE 3000,53,Melbourne (CBD),144.95822,-37.81492
26-28 Bourke Street MELBOURNE 3000,54,Melbourne (CBD),144.96174,-37.81422
"Ground , 392-406 Bourke Street MELBOURNE 3000",54,Melbourne (CBD),144.96174,-37.81422
"Part Ground 0, 187-193 Elizabeth Street MELBOURNE 3000",54,Melbourne (CBD),144.96271,-37.81389
203 Elizabeth Street MELBOURNE 3000,54,Melbourne (CBD),144.9626,-37.81366
"Ground , 29 Hardware Lane MELBOURNE 3000",54,Melbourne (CBD),144.96127,-37.81399
359 Little Bourke Street MELBOURNE 3000,54,Melbourne (CBD),144.96217,-37.81354
"Ground , 361 Little Bourke Street MELBOURNE 3000",54,Melbourne (CBD),144.96199,-37.81359
383-385 Little Bourke Street MELBOURNE 3000,54,Melbourne (CBD),144.96146,-37.81377
"Shop 4, 37 Little Bourke Street MELBOURNE 3000",54,Melbourne (CBD),144.9612,-37.81385
"LwrGround , 405 Little Bourke Street MELBOURNE 3000",54,Melbourne (CBD),144.96103,-37.81403
"Shop , Ground , 160 Queen Street MELBOURNE 3000",54,Melbourne (CBD),144.961,-37.81453
"Shop , Ground , 160 Queen Street MELBOURNE 3000",54,Melbourne (CBD),144.961,-37.81453
338-352 Bourke Street MELBOURNE 3000,55,Melbourne (CBD),144.96329,-37.8136
338-352 Bourke Street MELBOURNE 3000,55,Melbourne (CBD),144.96329,-37.8136
"Ground , 209 Swanston Street MELBOURNE 3000",55,Melbourne (CBD),144.96504,-37.8129
"Shop 8, 246 Bourke Street MELBOURNE 3000",56,Melbourne (CBD),144.96585,-37.81293
"Shop 6, 206-218 Bourke Street MELBOURNE 3000",56,Melbourne (CBD),144.96687,-37.81267
"Shop 9, 206-218 Bourke Street MELBOURNE 3000",56,Melbourne (CBD),144.96687,-37.81267
"Shop 3, 194 Bourke Street MELBOURNE 3000",56,Melbourne (CBD),144.96726,-37.8124
"Shop 101, 194-200 Bourke Street MELBOURNE 3000",56,Melbourne (CBD),144.96726,-37.8124
"Shop 7, 194-200 Bourke Street MELBOURNE 3000",56,Melbourne (CBD),144.96726,-37.8124
"Shop 101, 194-200 Bourke Street MELBOURNE 3000",56,Melbourne (CBD),144.96726,-37.8124
188 Bourke Street MELBOURNE 3000,56,Melbourne (CBD),144.96761,-37.8127
195 Little Bourke Street MELBOURNE 3000,56,Melbourne (CBD),144.96683,-37.81222
171-173 Russell Street MELBOURNE 3000,56,Melbourne (CBD),144.96759,-37.81238
179 Russell Street MELBOURNE 3000,56,Melbourne (CBD),144.96753,-37.81226
175 Russell Street MELBOURNE 3000,56,Melbourne (CBD),144.96757,-37.81234
"Part Ground 0, 174-0 Bourke Street MELBOURNE 3000",57,Melbourne (CBD),144.96825,-37.81251
"Level 1, 139 Bourke Street MELBOURNE 3000",57,Melbourne (CBD),144.96852,-37.81196
"Ground , 139 Bourke Street MELBOURNE 3000",57,Melbourne (CBD),144.96852,-37.81196
"Level 1, 124-128 Bourke Street MELBOURNE 3000",57,Melbourne (CBD),144.96926,-37.81207
"Shop 5, 83-89 Exhibition Street MELBOURNE 3000",57,Melbourne (CBD),144.96991,-37.81129
119-121 Little Bourke Street MELBOURNE 3000,57,Melbourne (CBD),144.96884,-37.8116
78-84 Bourke Street MELBOURNE 3000,58,Melbourne (CBD),144.97085,-37.81173
76 Bourke Street MELBOURNE 3000,58,Melbourne (CBD),144.97094,-37.8117
66 Bourke Street MELBOURNE 3000,58,Melbourne (CBD),144.97116,-37.81165
"Shop 1, 40-50 Bourke Street MELBOURNE 3000",58,Melbourne (CBD),144.97169,-37.81137
18 Bourke Street MELBOURNE 3000,58,Melbourne (CBD),144.97236,-37.81129
10 Bourke Street MELBOURNE 3000,58,Melbourne (CBD),144.97256,-37.81124
10 Bourke Street MELBOURNE 3000,58,Melbourne (CBD),144.97256,-37.81124
"Ground , 11-25 Crossley Street MELBOURNE 3000",58,Melbourne (CBD),144.97101,-37.81143
19 Liverpool Street MELBOURNE 3000,58,Melbourne (CBD),144.97132,-37.81131
